Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Ratings,No of Votes
https://www.zomato.com/chennai/7th-heaven-ashok-nagar,7th Heaven," Gokulam Park Hotel, 67, 1st Avenue, Ashok Nagar, Chennai","Gokulam Park Hotel, Ashok Nagar","North Indian, South Indian",Invalid,900,invalid,invalid
https://www.zomato.com/chennai/bihari-tadka-perungudi,Bihari Tadka," Pillaiyar Koil Main Street, Perungudi Phase-1, Elim Nagar, Perungudi, Chennai",Perungudi,"North Indian, South Indian",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/bismillah-restaurant-1-gst-road,Bismillah Restaurant," 5, Kamaraj Nagar, Perungalathur, GST Road, Chennai",GST Road,"North Indian, Chinese",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/eden-cream-and-cane-1-velachery,Eden Cream and Cane," 5th Main Road, Vijayanagar, Velachery, Chennai",Velachery,"Juices, Beverages",Invalid,100,invalid,invalid
https://www.zomato.com/chennai/hybrid-poonamalle,Hybrid," Mercure Chennai, SIPCOT Industrial Park, Oragadam, Sriperambadur, Chennai, Poonamalle","Mercure, Sriperumbudur","North Indian, Chinese",Invalid,1500,invalid,invalid
https://www.zomato.com/chennai/thendral-pazhamudircholai-selaiyur,Thendral Pazhamudircholai," 3, Agaram Main Road, Near Bharath University, Selaiyur, Chennai",Selaiyur,Juices,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/iyengars-catering-palavakkam,Iyengar's Catering," 192, Palkalai Nagar, Palavakkam Beach Road, Palavakkam, Chennai",Palavakkam,South Indian,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sri-sastha-bhavan-west-mambalam,Sri Sastha Bhavan," 33/9, Govindan Road, West Mambalam, Chennai",West Mambalam,"South Indian, Chinese",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/jivisha-foods-teynampet,Jivisha Foods," 15A, KB Dasan Road, Teynampet, Chennai",Teynampet,"Chinese, North Indian, Biryani",Invalid,450,invalid,invalid
https://www.zomato.com/chennai/madras-kitchen-egmore,Madras Kitchen," Red Cross Building, Red Cross Road, Near Ambassador Pallava Hotel, Egmore, Chennai",Egmore,South Indian,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/sri-jayam-bhojanam-velachery,Sri Jayam Bhojanam," Kanchi Nagar, Near Vijay Nagar Town Bus Stand, Velachery, Chennai",Velachery,"Mithai, South Indian",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/devar-hotel-palavakkam,Devar Hotel," 1/139, East Coast Road, Palavakkam, Chennai",Palavakkam,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/kerala-restaurant-adambakkam,Kerala Restaurant," City Link Road, SBI Colony, Adambakkam, Chennai",Adambakkam,"North Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/mathi-mess-thuraipakkam,Mathi Mess," 79, Mt Batten Street, Mettukuppam, Thuraipakkam, Chennai",Thuraipakkam,"Chettinad, South Indian",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/lisa-refresh-corner-madhavaram,Lisa Refresh Corner," 1-A, Annai Velankanni Nagar, Madhavaram, Chennai",Madhavaram,Juices,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/appatha-restaurant-medavakkam,Appatha Restaurant," 57, Indrapriyadarshini Nagar, Perumbakkam, Medavakkam, Chennai",Medavakkam,"South Indian, Chettinad, Chinese",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/new-sf-taj-multi-cuisine-restaurant-royapuram,New SF Taj Multi Cuisine Restaurant," 78, M S Koil Street, Royapuram, Chennai",Royapuram,"North Indian, Fast Food, Chinese, Desserts, Beverages",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/elite-gamer-thuraipakkam,Elite Gamer," 4/34, 2nd Street, Raj Nagar, Thuraipakkam, Chennai",Thuraipakkam,"Fast Food, Street Food, Beverages",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/hep-cafe-porur,Hep Cafe," 3, Mugalivakkam Main Road, Vaani Departmental Store, Manapakkam, Porur, Chennai",Porur,Cafe,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/refresh-point-thuraipakkam,Refresh Point," Main Road, Anand Nagar, 5th Cross Street, Thuraipakkam, Chennai",Thuraipakkam,"Beverages, Juices",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/snaivs-rain-bakes-chengalpattu,Snaiv's Rain Bakes," 16/1, 27, Bharathiyar Street, Gokulapuram, Chengalpattu, Chennai",Chengalpattu,"Bakery, Desserts, Healthy Food",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/new-military-hotel-madhavaram,New Military Hotel," KKR Garden, Thapalpetti, Madhavaram, Chennai",Madhavaram,"South Indian, Chinese",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/sri-velan-ice-park-george-town,Sri Velan Ice Park," 68, Mannady Street, George Town, Chennai",George Town,"Ice Cream, Desserts",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/classic-king-medavakkam,Classic King," 3/114, Velachery Main Road, Medavakkam, Chennai",Medavakkam,"Chinese, North Indian, South Indian, Seafood",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/jjj-chettinad-hotel-porur,JJJ Chettinad Hotel," Near Petrol Bunk, Thirumudivakkam, Porur, Chennai",Porur,"North Indian, South Indian, Chinese, Chettinad",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/anjali-juice-adambakkam,Anjali Juice," Palandyamman Koil Street, Adambakkam",Adambakkam,"Juices, Beverages",Invalid,100,invalid,invalid
https://www.zomato.com/chennai/cut-coffee-taramani,Cut Coffee," 5, Ascendas IT Park Phases 1 CSIR Road, Taramani, Chennai","Ascendas IT Park, Taramani","Coffee, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/madurainaygam-chettinadu-mess-mylapore,Madurainaygam Chettinadu Mess," 11/5, Vinayaka Nagar Colony, Mylapore, Chennai",Mylapore,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/the-cake-point-1-mogappair,The Cake Point," PC 2/7A, JJ Nagar West, Mogappair, Chennai",Mogappair,Bakery,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/khan-biryani-house-ashok-nagar,Khan Biryani House, Delivery Only,Ashok Nagar,"Biryani, Mughlai",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sri-krishna-bhavan-3-padur,Sri Krishna Bhavan," OMR Road, Near Chettinad Health City, Padur, Chennai",Padur,"Chinese, South Indian",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/a-1-ambur-briyani-adyar,A-1 Ambur Briyani," Shop 185, Kasturibai Nagar, Canal Bank Road, Indhira Nagar, Adyar, Chennai",Adyar,North Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/idhu-namma-veetu-sapadu-velachery,Idhu Namma Veetu Sapadu," 9, 6A, Anbazhagan Street, Nehru Nagar, Velachery, Chennai",Velachery,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/miles-foodies-destination-anna-nagar-west,Miles (Foodies Destination)," 11/1, Navalar Nagar, Thirumangalam Road, Anna Nagar West, Chennai",Anna Nagar West,Fast Food,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/moon-night-medavakkam,Moon Night," 5/381, 3rd Street, Senthamil Nagar, Sithalapakkam, Medavakkam, Chennai",Medavakkam,Chinese,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/night-street-food-nungambakkam,Night Street Food," Opposite Nungambakkam Police Station, Nungambakkam, Chennai",Nungambakkam,"South Indian, Chinese",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/kulfi-bite-kolathur,Kulfi Bite," Shop 1, Plot 48, 1st Cross Street, Srinivasa Nagar, Kolathur, Chennai",Kolathur,Desserts,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/star-biriyani-perambur,Star Biriyani," No. 2/404 Bank Colony, Sri Krishnan Nagar, Perambur",Perambur,"South Indian, Biryani, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/the-cupcake-sisters-purasavakkam,The Cupcake Sisters," 21/10, Veeraswamy Street, Purasavakkam, Chennai",Purasavakkam,"Bakery, Desserts",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/roll-f-selaiyur,Roll F," Shop 151/A2, 98, Camp Road, Selaiyur, Chennai",Selaiyur,"Rolls, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/night-riders-adambakkam,Night Riders," 89, Pammal Nalla Thambi Street, MGR Nagar, Adambakkam, Chennai",Adambakkam,"South Indian, Fast Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/bombai-se-kathi-roll-mogappair,Bombai Se Kathi Roll," Thiruvalluvar Road, Mogappair, Chennai",Mogappair,Rolls,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/taillight-cafe-washermenpet,Taillight Cafe," 121/48, Solaiappan Street, Washermenpet, Chennai",Washermenpet,"Juices, Sandwich, Beverages",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/titanic-kabab-center-1-valasaravakkam,Titanic Kabab Center," Salsa Food Court, Mettukuppam Main Road, Alwarthirunagar, Valasaravakkam, Chennai",Valasaravakkam,"Chinese, Kebab",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/akshaya-sai-tender-juice-land-ramapuram,Akshaya Sai Tender Juice Land," 2/491, Manapakkam Main Road, Ambedkar Nagar, Manapakkam, Chennai",Ramapuram,"Beverages, Fast Food",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/sri-balaji-pallikaranai,Sri Balaji," 6, Kamakoti Nagar, 1st Main Road, Pallikaranai, Chennai",Pallikaranai,"South Indian, Andhra",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/the-cake-elite-selaiyur,The Cake Elite," 69b, Devaraj Nagar Madambakkam, Selaiyur, Chennai",Selaiyur,"Bakery, Desserts, Ice Cream",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/mr-mushroom-vadapalani,Mr Mushroom," 2/5, Manavalan Salai, Kulasekara Puram, Chinmaya Nagar, Vadapalani, Chennai",Vadapalani,Chinese,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/eat-street-hub-2-anna-nagar-east,Eat Street Hub," 4, Second Avenue Extension D Block, Anna Nagar East, Chennai",Anna Nagar East,"Chinese, South Indian, Wraps",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/new-pohieer-kulfi-perambur,New Pohieer Kulfi," 131, Shop 3, KKR Rachidel, MH Road, Perambur, Chennai",Perambur,Ice Cream,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/pams-kitchen-t-nagar,Pam's Kitchen," 25/11, Mannar Street, T. Nagar, Chennai",T. Nagar,"South Indian, Continental, North Indian",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/alpha-foods-mogappair,Alpha Foods," 91, Justice Rathnavel Pandiyan Street, Golden George Annex, Mogappair, Chennai",Mogappair,Fast Food,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/zaiqa-biryani-and-tandoori-royapettah,Zaiqa Biryani and Tandoori," 222, Bharathi Salai, Padupakkam, Royapettah, Chennai",Royapettah,"Biryani, Kebab",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/iyenghars-kitchen-nanganallur,Iyenghar's Kitchen," 30, Voltas Colony, 4th Street, Nanganallur, Chennai",Nanganallur,South Indian,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/pareek-bhojnalaya-red-hills,Pareek  Bhojnalaya," Valluvar Nagar, Kathirvedu, Puzhal, Red Hills, Chennai",Red Hills,North Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/jil-jug-medavakkam,Jil Jug," 1/229, 1st Main Road, Perumbakkam, Medavakkam, Chennai",Medavakkam,"Beverages, Juices, Ice Cream",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/al-araby-sutta-kozhi-nanganallur,Al-Araby Sutta Kozhi," 50, Ragupathy Road, MGR Nagar, Nanganallur, Chennai, Chennai",Nanganallur,"Arabian, BBQ, South Indian",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/drunken-duck-restobar-kanchipuram-district,Drunken Duck - Restobar," 46, Thaiyur Market Road, Thaiyur, Kanchipuram District, Chennai",Kanchipuram District,"Chinese, North Indian",Invalid,1000,invalid,invalid
https://www.zomato.com/chennai/manju-andhra-mess-perungudi,Manju Andhra Mess," No 4/1, Pillayar Koil Main Street, Church Road, Kandancavadi, Perungudi, Chennai",Perungudi,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/saravana-sweets-bakery-taramani,Saravana Sweets & Bakery," Shop 14, Kalikunram Main Road, Kazhikundram, Taramani, Chennai",Taramani,Bakery,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/kalima-family-restaurant-thousand-lights,Kalima Family Restaurant," 636, Anna Salai, Thousand Lights, Chennai",Thousand Lights,"Chinese, Fast Food, North Indian",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/taaham-1-anna-nagar-east,Taaham," 20, Pillayar Koil Street, Thendral Nagar, Gandhi Nagar, Anna Nagar East, Chennai",Anna Nagar East,"Beverages, Juices",Invalid,100,invalid,invalid
https://www.zomato.com/chennai/sri-annapoorna-meals-pallavaram,Sri Annapoorna Meals," 6B, Pillayar Koil Street, V.O.C Nagar, Pammal Pallavaram, Chennai",Pallavaram,"North Indian, South Indian",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/chennai-rr-biryani-kolathur,Chennai RR Biryani," G Radhakrishnan, 1, 1st Main Road, Kumaran Nagar, Peravallur, Kolathur, Chennai",Kolathur,Biryani,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/nellai-cool-drinks-tiruvottiyur,Nellai Cool Drinks," 7, Village Street, Thiruvottiyur, Chennai",Tiruvottiyur,Juices,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/sri-balaji-chat-shop-1-porur,Sri Balaji Chat Shop," Shop 1-422, Union Salai, Iyyapanthangal, Chennai",Porur,Street Food,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/cafe-cube-aboo-funland-valasaravakkam,Cafe Cube - Aboo Funland," Shop 112, Chintamani Vinayagar Koil Street, Ramakrishna Nagar, Valasaravakkam, Chennai",Valasaravakkam,"Fast Food, Street Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/thalapakattu-biryani-fast-food-tiruvottiyur,Thalapakattu Biryani & Fast Food," South Mada Street, Rajakadai, Tiruvottiyur, Chennai",Tiruvottiyur,Biryani,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/caffino-refreshing-point-vadapalani,Caffino Refreshing Point," 4/2, 100 Feet Road, Near Ambika Empire Signal Vadapalani, Chennai",Vadapalani,"Juices, Beverages",Invalid,100,invalid,invalid
https://www.zomato.com/chennai/chola-cafe-kolathur,Chola Cafe," United Colony, Redhills Road, Kolathur, Chennai",Kolathur,"Beverages, Fast Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/sri-vaishnava-hotel-gst-road,Sri Vaishnava Hotel," 2. Valmiki Street. Near Srinivasa Perumal Temple, Perungalathur, GST Road, Chennai",GST Road,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/paratha-queen-medavakkam,Paratha Queen, Delivery Only,Medavakkam,North Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/madurai-mini-adambakkam,Madurai Mini," Plot 16, Godhavari Street, Bharath Nagar, Adambakkam, Chennai",Adambakkam,Seafood,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/hotel-kumara-prasad-vadapalani,Hotel Kumara Prasad," 112, Arcot Road, Vadapalani, Chennai",Vadapalani,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/food-for-the-day-kanchipuram-district,Food For The Day," Shop 781, Dr. Ambedkar Salai, Judges Avenue, S.Kolathur Kovilambakkam, Kanchipuram District, Chennai",Kanchipuram District,Fast Food,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/hotel-aaladiyar-teynampet,Hotel Aaladiyar," 23/2, V.V Kovil Street, Teynampet, Chennai",Teynampet,"Chinese, South Indian, Fast Food",Invalid,450,invalid,invalid
https://www.zomato.com/chennai/gowri-ammas-kai-manam-k-k-nagar,Gowri Amma's Kai Manam," 7C Block, Golden Jubilee Apartments, Anna Main Road, K.K. Nagar, Chennai",K.K. Nagar,"South Indian, North Indian",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/crizpy-kings-koyambedu,Crizpy Kings," Patel Road, Nerkundram, Koyambedu, Chennai",Koyambedu,"Burger, Pizza",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/crave-tasty-injambakkam,Crave Tasty," OMR Food Street, Injambakkam, Chennai","OMR Food Street, Injambakkam","Sandwich, Burger, Ice Cream",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/insight-juice-shop-arumbakkam,Insight Juice Shop," P 10, MMDA Colony, Arumbakkam, Chennai",Arumbakkam,"Beverages, Ice Cream, Sandwich, Burger",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/fathima-tiffen-center-george-town,Fathima Tiffen Center," 23/49, Moore Street, George Town, Chennai",George Town,South Indian,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/chocolake-adambakkam,Chocolake," 5, Mahalakshmi Nagar, Brindavan Nagar Main Road, Adambakkam, Chennai",Adambakkam,"Bakery, Fast Food, Desserts",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/food-delight-valasaravakkam,Food Delight," 209 - C, Gandhi Road, Alwarthirunagar, Valasaravakkam, Chennai",Valasaravakkam,"Fast Food, Beverages",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/99-ruppees-biryani-arumbakkam,99 Ruppees Biryani," 27, MMDA Colony Main Road, Arumbakkam, Chennai",Arumbakkam,Biryani,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/dosa-2-biryani-old-mahabalipuram-road-omr,Dosa 2 Biryani," 3/763, Mount Batten Street, Mettukuppam, Old Mahabalipuram Road (OMR), Chennai",Old Mahabalipuram Road (OMR),South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/gilli-biriyani-anna-nagar-west,Gilli Biriyani," 340, 341, 2nd Avenue, G Block, Ranganathan Garden, Anna Nagar West, Chennai","Kora Food Street, Anna Nagar West",Biryani,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/hotel-vir-t-nagar,Hotel Vir," North Usman Road, T. Nagar, Chennai",T. Nagar,"South Indian, Chettinad",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/ap-biriyani-porur,AP Biriyani," 1, Oil Mill Road, Ayyapanthangal Depot, Porur, Chennai",Porur,Biryani,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/mughal-durbaar-navallur,Mughal Durbaar," Market Feeder Road, Muthukadai, Navallur, Chennai",Navallur,"Biryani, Chettinad, North Indian, Desserts",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/snack-king-t-nagar,Snack King," 12 Raja Char Street, T. Nagar, Chennai",T. Nagar,"Burger, Sandwich, Desserts",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/hotel-geetha-egmore,Hotel Geetha," 832, Anna Salai, Pudupet, Egmore, Chennai",Egmore,"South Indian, North Indian, Chinese",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/gopis-homemade-chocolate-t-nagar,Gopi's Homemade Chocolate," 14/1, New 8, Solaippan Street, T. Nagar, Chennai",T. Nagar,Bakery,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/tamarind-kanathur,Tamarind," 34/1, Mayajaal Multiplex, East Coast Road, Kanathur, Chennai","Mayajaal Multiplex, Kanathur",South Indian,Invalid,500,invalid,invalid
https://www.zomato.com/chennai/sk-foods-madhavaram,SK Foods," Madhavarm High Road, Near Old Bus Stand, Madhavaram, Chennai",Madhavaram,"South Indian, Chinese",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/hotel-raanis-vadapalani,Hotel Raani's," 1/1 Kavarai Street, Arcot Road, Near Ram Theatre, Vadapalani, Chennai",Vadapalani,Cuisine Varies,Invalid,500,invalid,invalid
https://www.zomato.com/chennai/momo-mia-old-mahabalipuram-road-omr,Momo Mia," 420, Rajiv Gandhi Salai, Kazhipattur, Thiruporur Block, Old Mahabalipuram Road (OMR), Chennai",Old Mahabalipuram Road (OMR),"Momos, Tibetan",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/ambur-briyani-nungambakkam,Ambur Briyani," 7, Valluvar Kottam High Road, Nungambakkam, Chennai",Nungambakkam,Biryani,Invalid,200,invalid,invalid
